,object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
6564,102223194,147.304688,-40.817047,269.659278,9.996113,0,0.0,0.0,0.0,,0.221,16
6566,102315326,210.410156,-20.423615,324.415809,39.501495,0,0.2061,0.2064,0.0147,40.033,0.062,42
6569,102350999,59.414062,-22.508005,217.281914,-47.727071,0,0.2056,1.1866,1.0089,44.5599,0.033,42
6571,102386526,145.975616,-51.836418,276.116191,0.99411,0,0.0,0.0,0.0,,1.197,16
6575,102417599,292.324219,-13.248015,25.16435,-14.297203,0,0.2396,0.2552,0.0255,40.5531,0.189,42
6578,102479413,166.289062,-12.48276,266.448336,42.735654,0,0.1222,0.0955,0.8592,38.2094,0.036,42
6581,102496947,103.897057,-52.029728,261.893149,-20.459812,0,0.3201,0.3269,0.0052,41.1716,0.065,42
6589,102601034,85.078125,-13.094776,217.002816,-21.594221,0,0.6839,0.6988,0.0236,43.1424,0.13,88
6593,102667737,288.457031,-15.404094,21.528537,-11.818492,0,0.3774,0.3233,0.7171,41.1438,0.137,42
6595,102700077,183.867188,-31.213543,293.957097,31.030601,0,0.0996,0.0968,0.0089,38.2392,0.055,42
6596,102748747,105.996094,-17.582775,230.02129,-5.239708,0,0.0,0.0,0.0,,0.432,16
6598,102854721,341.542969,-37.92165,2.623739,-61.645235,0,0.0695,0.076,0.013,37.6852,0.01,62
6599,102864430,149.765625,-37.732746,269.160563,13.587916,0,0.1307,0.2564,0.3317,40.5651,0.104,42
6603,102921481,119.355469,-6.579593,226.541071,11.466677,0,0.0,0.0,0.0,,0.083,16
6604,102924312,62.226562,-28.461132,226.667699,-46.62111,0,0.4573,0.4444,0.0235,41.9552,0.025,42
6606,102971259,163.125,-1.940072,253.597499,49.193968,0,0.0691,0.1246,0.0362,38.8278,0.034,42
6607,102990543,127.617188,-29.82786,250.6076,5.539451,0,0.0,0.0,0.0,,0.152,16
6608,102994328,148.359375,-17.739365,253.961858,27.753479,0,0.4118,0.3834,0.9962,41.5759,0.039,42
6616,103244674,248.730469,-5.079716,10.902071,27.193715,0,0.0,0.0,0.0,,0.253,16
6620,103310781,123.046875,-19.31304,239.495442,7.992126,0,0.3037,2.7764,1.2941,46.8234,0.097,42
6623,103364815,136.78978,-57.399525,276.181985,-6.689583,0,0.0,0.0,0.0,,0.293,16
6626,103476050,187.382812,-29.82786,297.278847,32.803314,0,0.0,0.0,0.0,,0.06,16
6627,103504440,327.832031,-17.89609,35.754843,-47.62083,0,0.0,0.0,0.0,,0.037,16
6628,103539300,120.410156,-28.29155,245.820343,1.157438,0,0.0,0.0,0.0,,0.699,16
6629,103569045,66.621094,-12.024699,207.268966,-37.5581,0,0.4843,0.4648,0.0158,42.0714,0.038,42
6632,103740550,80.683594,-34.590576,238.428932,-32.371779,0,0.185,0.1901,0.0097,39.8329,0.034,42
6634,103770531,205.790512,-42.410164,313.02329,19.445803,0,0.1997,0.2665,0.3972,40.6598,0.074,42
6638,103817167,281.777344,-33.868706,1.713486,-13.895984,0,0.0,0.0,0.0,,0.105,16
6643,103851441,184.394531,-7.782714,288.515854,54.138574,0,0.7614,0.7671,0.0142,43.3905,0.037,88
6645,103855524,312.363281,-7.481631,39.985256,-29.600139,0,0.2182,0.2273,0.0161,40.268,0.059,62
6646,103943330,60.475113,-48.727589,256.664276,-47.599938,0,0.0,0.0,0.0,,0.01,16
6648,103978798,81.738281,-3.284369,206.010518,-20.26101,0,0.1615,0.1388,1.1273,39.0825,0.265,42
6658,104167066,197.929688,-32.619843,307.865554,30.057549,0,0.2016,0.2009,0.3204,39.9669,0.058,42
6660,104254337,170.859375,1.64151,259.614005,56.919588,0,0.0,0.0,0.0,,0.03,16
6661,104304755,257.519531,-5.379379,15.778616,19.662453,0,0.1443,0.1383,0.0185,39.0744,0.48,62
6662,104321005,111.445312,-7.933337,223.926128,3.937037,0,0.2263,0.4884,0.306,42.2003,0.211,42
6664,104344364,189.316406,-41.810314,300.104157,20.983607,0,0.2362,0.3223,1.1897,41.1355,0.101,42
6670,104412911,302.34375,-32.266235,9.437612,-29.632928,0,0.0,0.0,0.0,,0.202,16
6673,104468298,74.179688,-31.563116,233.42545,-37.057109,0,0.2037,0.1976,0.0177,39.9275,0.011,62
6674,104481118,124.453125,-54.340912,269.496179,-10.343365,0,0.4829,0.5147,0.0171,42.3369,0.28,88
6677,104515954,333.984375,-3.732834,58.250477,-46.144249,0,0.0,0.0,0.0,,0.072,16
6684,104712801,33.222656,2.985506,159.220341,-54.045877,0,0.1192,0.1069,0.0178,38.4704,0.031,42
6688,104767924,265.605469,-14.477512,12.012878,8.140418,0,0.2034,0.1877,0.016,39.8022,0.368,42
6691,104838165,19.863281,-30.0,239.604366,-83.213256,0,0.3354,0.3493,0.0411,41.3391,0.014,42
6698,105025507,325.019531,-29.656013,17.783937,-48.136154,0,0.1512,1.1012,0.8024,44.359,0.042,62
6699,105033517,119.707031,-14.78593,233.915172,7.644694,0,0.0,0.0,0.0,,0.088,16
6700,105099314,76.992188,-21.863451,222.901849,-32.016908,0,0.1254,0.138,0.0099,39.0682,0.029,62
6702,105107266,165.59288,-42.410164,282.323226,16.055249,0,0.2379,0.2294,0.1045,40.2909,0.119,62
6703,105128080,260.683594,-0.596842,21.849621,19.339129,0,0.0,0.0,0.0,,0.334,16
6705,105135244,74.707031,-34.228867,236.812123,-37.133497,0,0.0958,0.1443,0.5039,39.1735,0.024,62
6706,105164118,157.324219,-17.270004,261.031379,33.794344,0,0.0869,0.1333,0.0248,38.9873,0.053,42
6707,105164408,54.724575,-45.783966,253.684513,-52.093828,0,0.2507,0.2615,0.0082,40.6132,0.007,62
6709,105206255,145.722656,0.298417,235.561056,37.42923,0,0.0,0.0,0.0,,0.097,16
6711,105309744,313.417969,-27.953188,17.330314,-37.838437,0,0.1788,0.1785,0.0168,39.682,0.098,62
6712,105327965,275.305664,-47.161343,347.122271,-14.76235,0,0.6698,0.6577,0.0115,42.9815,0.083,88
6713,105343648,333.808594,0.298417,62.590385,-43.532717,0,0.1762,0.1865,0.0132,39.7867,0.056,42
6714,105344515,109.84716,-47.161343,258.579684,-15.114068,0,0.229,0.2324,0.008,40.3224,0.147,42
6715,105345794,49.647888,-50.285809,262.63699,-53.724238,0,0.1656,0.1666,0.0194,39.5158,0.015,62
6717,105425239,340.839844,-17.582775,44.090597,-58.9906,0,0.1002,0.1177,0.0101,38.695,0.028,62
6720,105439868,304.628906,-37.92165,3.48611,-32.725716,0,0.1592,0.1564,0.0152,39.3648,0.046,42
6721,105456912,17.402344,-29.656013,246.310631,-85.271976,0,0.5575,0.5675,0.0082,42.5925,0.018,88
6722,105478465,191.777344,-24.95302,301.688395,37.908276,0,0.0,0.0,0.0,,0.09,16
6724,105488745,223.59375,-8.536388,347.132181,43.537293,0,0.1106,0.1448,0.0154,39.1816,0.073,62
6727,105564120,142.207031,-5.67919,238.958242,31.089723,0,0.087,0.0775,0.0183,37.727,0.035,42
6730,105636094,2.285156,-16.957764,76.874741,-75.890074,0,0.1884,0.1647,0.1066,39.4887,0.026,42
6731,105640435,198.984375,-22.508005,310.326078,40.011736,0,0.1532,2.815,0.836,46.8596,0.088,62
6732,105653011,202.5,-34.772018,311.847988,27.431225,0,0.4435,0.445,0.0307,41.9589,0.044,62
6741,105869076,102.480469,-19.15501,229.953039,-8.92729,0,0.0204,0.0588,0.0235,37.1009,0.354,42
6742,105891238,130.603455,-57.780128,274.349553,-9.489642,0,0.0,0.0,0.0,,0.161,16
6747,106073135,68.323174,-59.677784,269.821777,-40.416428,0,0.1855,0.1916,0.1875,39.8519,0.018,42
6751,106125447,309.199219,-15.404094,30.19158,-30.120254,0,0.6963,0.6851,0.0157,43.0897,0.027,88
6755,106223882,15.644531,-37.92165,291.389979,-78.955768,0,0.1921,0.2327,0.0236,40.3257,0.012,42
6756,106224758,71.015625,-3.732834,200.806131,-29.884514,0,0.2601,2.5279,1.2516,46.577,0.028,62
6759,106262435,18.632812,-17.739365,153.699279,-79.20516,0,0.5427,0.3577,0.1434,41.3992,0.013,42
6760,106287350,207.266953,-45.783966,313.327179,15.921351,0,0.0,0.0,0.0,,0.101,16
6763,106363739,72.597656,-0.596842,198.609477,-26.951553,0,0.0,0.0,0.0,,0.057,16
6765,106416492,67.212769,-45.98114,251.812936,-43.497731,0,0.3977,0.4199,0.0253,41.809,0.01,62
6768,106438996,112.148438,-20.264481,235.104571,-1.327514,0,0.0,0.0,0.0,,0.754,16
6772,106513022,122.519531,-24.95302,244.007733,4.537299,0,0.0,0.0,0.0,,0.149,16
6773,106520041,205.632904,-45.586655,312.212019,16.362433,0,0.3336,0.3255,0.0251,41.1603,0.088,42
6779,106633938,144.492188,-37.732746,265.924972,10.86902,0,0.0,0.0,0.0,,0.184,16
6782,106678802,132.714844,-6.880079,234.016019,22.658241,0,1.6917,1.0335,0.0906,44.1887,0.022,88
6784,106690124,4.921875,-1.044512,105.334176,-62.826397,0,0.2737,0.2732,0.0888,40.7221,0.024,42
6786,106766792,261.386719,-16.957764,7.712113,10.289822,0,0.0,0.0,0.0,,0.28,16
6788,106783625,273.054291,-48.727589,345.002293,-14.047819,0,0.092,0.1082,0.0101,38.4983,0.089,62
6789,106793212,353.144531,-18.209957,54.957631,-69.777,0,0.1256,0.1298,0.0212,38.9238,0.026,42
6791,106915630,39.210526,-58.350353,279.724337,-53.768864,0,0.0,0.0,0.0,,0.023,16
6804,107474309,217.5,-48.532253,319.277681,11.186411,0,0.0,0.0,0.0,,0.172,16
6807,107557728,149.457825,-43.207821,272.449135,9.155894,0,0.0,0.0,0.0,,0.225,16
6812,107636565,6.365854,-51.836418,312.38277,-64.812578,0,0.1788,2.6157,1.0348,46.6668,0.014,62
6815,107668196,163.0,-47.945496,283.119966,10.278701,0,0.1255,0.1266,0.0154,38.8652,0.203,42
6819,107760699,60.197369,-47.357574,254.72842,-48.072137,0,0.4161,0.4143,0.032,41.7748,0.009,62
6820,107784644,146.074219,-13.248015,248.531695,29.254605,0,0.6104,0.6416,0.015,42.9159,0.032,88
6822,107807203,47.27528,-57.018551,273.340424,-51.46029,0,0.0588,0.0863,0.0362,37.9749,0.014,42
6824,107836210,248.190186,-59.867073,327.576968,-8.060415,0,0.1247,0.1277,0.0148,38.8862,0.232,42
6826,107905568,19.335938,-40.033035,281.980657,-76.023245,0,0.2421,0.2722,0.0179,40.7125,0.012,42
6830,108055321,82.560486,-43.406857,249.020251,-32.523658,0,0.2562,0.5451,0.821,42.4867,0.038,62
6831,108057850,204.785156,-8.084014,322.777182,52.93985,0,0.4705,0.4424,0.0205,41.9436,0.035,88
6835,108110512,112.079437,-50.091457,261.972993,-14.968341,0,0.0,0.0,0.0,,0.159,16
6836,108136575,110.390625,-24.132875,237.751377,-4.587381,0,0.0,0.0,0.0,,0.911,16
6838,108160238,329.210541,-51.062042,344.748548,-49.411684,0,0.0,0.0,0.0,,0.024,16
6839,108246330,106.977272,-48.922794,259.505732,-17.562132,0,0.4583,0.4351,0.0415,41.9006,0.08,88
6841,108255616,146.777344,-37.92165,267.426219,11.930993,0,0.0,0.0,0.0,,0.149,16
6846,108315597,103.535156,2.089372,211.379947,1.553631,0,0.0,0.0,0.0,,0.724,16
6847,108327120,306.035156,-23.969482,19.696091,-30.350892,0,0.0,0.0,0.0,,0.068,16
6849,108374759,155.039062,-25.117701,264.6679,26.29532,0,0.0697,0.0477,0.0131,36.6294,0.058,42
6850,108377516,164.003906,-4.780192,257.404125,47.627283,0,0.301,0.2959,0.0078,40.9214,0.023,62
6851,108400104,124.628906,-30.691587,249.835703,2.928869,0,1.5225,1.5195,0.0917,45.2236,0.345,88
6853,108423541,303.925781,-40.620186,0.215743,-32.662225,0,0.0,0.0,0.0,,0.053,16
6855,108481380,298.6875,-44.993881,354.426407,-29.607769,0,0.0,0.0,0.0,,0.046,16
6857,108515604,245.917969,-2.686724,11.371298,30.858533,0,0.2658,0.2549,0.0451,40.5497,0.203,42
6859,108575819,333.105469,-25.944481,25.585281,-54.563278,0,1.7882,1.7926,0.1211,45.6656,0.019,88
6861,108605654,141.152344,-25.944481,255.288266,17.243552,0,0.0,0.0,0.0,,0.097,16
6862,108659894,152.402344,-3.583322,244.75523,40.34297,0,0.2436,0.2959,0.4242,40.9213,0.026,42
6863,108716871,229.570312,-4.630479,356.724311,42.402163,0,0.0,0.0,0.0,,0.104,16
6865,108749436,176.835938,-29.484461,286.591339,31.34541,0,0.3205,0.2974,0.0081,40.9336,0.053,42
6866,108771817,143.964844,-23.317957,255.139062,20.905901,0,0.1257,0.1362,0.1253,39.038,0.048,42
6871,108897342,7.159091,-48.922794,312.862914,-67.763449,0,0.0585,0.0647,0.018,37.318,0.012,42
6874,108957216,322.382812,-5.229529,48.073218,-37.27096,0,0.0968,0.1069,0.014,38.4698,0.041,62
6875,108980608,90.226128,-52.99461,260.862689,-28.770159,0,0.1153,2.3956,0.6982,46.4353,0.051,42
6876,109026809,19.416245,-53.379799,294.211988,-63.302169,0,0.2782,0.2573,0.0211,40.5733,0.013,42
6879,109069907,115.488281,-10.199918,227.842022,6.35908,0,0.0,0.0,0.0,,0.161,16
6883,109178080,190.722656,-16.64604,299.97468,46.176624,0,0.0,0.0,0.0,,0.035,16
6886,109197025,111.621094,-36.79533,249.574536,-9.47147,0,0.0,0.0,0.0,,0.326,16
6893,109321076,242.929688,-23.155577,351.647643,20.23752,0,0.0,0.0,0.0,,0.204,16
6899,109452173,4.396552,-57.780128,311.637136,-58.772325,0,0.2788,0.2155,0.0256,40.138,0.009,42
6904,109524431,204.785156,-26.610098,315.974953,35.050572,0,0.2735,2.6831,1.2757,46.7337,0.057,42
6905,109537430,312.363281,-7.481631,39.985256,-29.600139,0,0.0799,0.0749,0.0124,37.6506,0.059,42
6907,109575758,50.625,-30.865255,228.571335,-56.913299,0,0.1572,0.1532,0.0116,39.3165,0.012,62
6908,109626498,176.660156,-26.610098,285.412185,34.047587,0,0.1259,2.2541,0.7837,46.2744,0.051,62
6910,109694858,212.519531,-4.780192,336.665599,52.862855,0,0.0,0.0,0.0,,0.031,16
6911,109785117,288.457031,-8.687297,27.678523,-8.898609,0,0.0,0.0,0.0,,0.278,16
6915,109863612,205.488281,-16.024099,320.264314,45.140836,0,0.1097,0.1298,0.0136,38.9243,0.081,42
6917,109882055,287.226562,-17.113819,19.435843,-11.47564,0,0.0,0.0,0.0,,0.121,16
6920,109968805,353.863647,-61.566963,317.957906,-53.288442,0,0.0,0.0,0.0,,0.017,16
6921,110034581,227.109375,0.74606,359.943827,47.861983,0,0.0,0.0,0.0,,0.051,16
6923,110095987,75.0,-47.945496,254.113274,-38.108598,0,0.0,0.0,0.0,,0.009,16
6924,110099058,144.667969,-17.89609,251.359813,25.117591,0,0.0,0.0,0.0,,0.064,16
6927,110134728,34.599056,-50.480045,273.456805,-61.379128,0,0.5855,0.6381,0.0552,42.9015,0.018,42
6929,110203727,102.65625,-23.480536,233.988802,-10.636439,0,1.3081,1.1551,0.0884,44.4876,0.14,88
6930,110205532,296.820007,-43.008633,356.35318,-27.907097,0,0.0,0.0,0.0,,0.054,16
6931,110229320,37.860577,-51.255806,271.659743,-59.36683,0,1.5363,1.5515,0.11,45.2795,0.033,88
6933,110245068,311.132812,-0.149208,46.569333,-25.00859,0,0.256,0.2594,0.0079,40.5934,0.064,42
6935,110255618,301.640625,-28.461132,13.411862,-27.983007,0,0.2076,2.4671,1.1069,46.5129,0.075,62
6936,110261089,286.523438,-24.132875,12.610248,-13.788254,0,0.0,0.0,0.0,,0.157,16
6938,110285813,328.886719,-11.110882,45.388452,-45.755108,0,0.2006,0.2881,1.1597,40.8542,0.026,62
6939,110317479,212.167969,-5.67919,335.441004,52.249278,0,0.5439,0.5691,0.0075,42.6001,0.023,88
6946,110443431,228.339844,-5.67919,354.545143,42.535701,0,0.0,0.0,0.0,,0.075,16
6948,110448747,183.867188,-40.817047,295.625612,21.543859,0,0.1662,0.204,1.085,40.0044,0.077,42
6950,110548280,78.75,-27.11186,229.375798,-32.100233,0,0.0467,0.0818,0.0183,37.8533,0.018,42
6951,110567709,331.875,-15.868921,40.85002,-50.436554,0,0.0,0.0,0.0,,0.029,16
6952,110570640,116.367188,2.537361,216.877696,13.171291,0,0.0,0.0,0.0,,0.036,16
6955,110682485,338.707306,-51.836418,339.561394,-54.450415,0,0.3289,0.3661,0.0209,41.4585,0.011,88
6958,110721898,11.425781,-19.78805,112.480287,-82.54315,0,0.1142,0.1439,0.221,39.1681,0.015,42
6960,110750341,189.84375,-7.331168,297.65722,55.416988,0,0.1244,0.118,0.017,38.7005,0.019,42
6961,110769373,51.679688,-7.331168,191.921865,-48.238328,0,0.0745,0.1863,0.2137,39.7852,0.037,42
6962,110803113,149.509338,-50.091457,276.741837,3.751698,0,0.0,0.0,0.0,,0.42,16
6965,110850947,180.0,3.433834,273.292126,63.306186,0,0.4076,0.4042,0.037,41.7113,0.021,88
6966,110852184,161.71875,-2.836105,252.960048,47.582199,0,1.5833,1.3449,0.2301,44.8962,0.034,88
6975,111171589,31.113281,-2.686724,161.610279,-59.95673,0,0.073,0.0916,0.0087,38.1134,0.023,42
6977,111245629,192.304688,-38.111038,302.451223,24.758638,0,0.2859,0.3038,0.8878,40.9868,0.054,42
6978,111271820,308.496094,-16.334824,28.899787,-29.852321,0,0.3334,0.4097,0.0732,41.7458,0.038,62
6979,111273243,309.902344,-32.089951,11.436835,-35.807082,0,0.1797,0.2078,0.3479,40.0494,0.052,88
6980,111277141,112.324219,-36.423573,249.500008,-8.799648,0,0.0,0.0,0.0,,0.355,16
6982,111327134,201.445312,-19.946699,313.851046,42.195745,0,0.0,0.0,0.0,,0.076,16
6984,111366769,285.46875,-29.484461,7.153489,-15.05218,0,0.5256,0.5085,0.0112,42.305,0.118,88
6988,111481946,199.160156,-0.895283,316.152852,61.327851,0,0.075,0.0785,0.0214,37.7565,0.028,42
6989,111483418,294.257812,-0.74606,37.511888,-10.475187,0,0.0,0.0,0.0,,0.248,16
6990,111494318,63.28125,-9.140394,202.110737,-39.218081,0,0.9661,0.9244,0.0248,43.8893,0.05,42
6991,111518007,309.199219,-37.92165,4.211433,-36.280793,0,0.4308,0.3452,0.0693,41.3092,0.036,42
6992,111575039,82.617188,-9.140394,212.042269,-22.114119,0,0.5038,0.5361,0.026,42.443,0.153,88
6994,111594124,146.0625,-44.993881,271.697029,6.227255,0,0.0,0.0,0.0,,0.236,16
6995,111594831,212.224579,-45.783966,316.782341,14.994318,0,0.0,0.0,0.0,,0.081,16
6996,111601371,299.882812,-30.865255,10.311595,-27.231218,0,0.4413,0.4289,0.9165,41.8637,0.129,42
7001,111716677,213.05687,-50.67416,315.77565,10.171889,0,0.0,0.0,0.0,,0.232,16
7005,111941650,356.132812,-32.619843,8.143441,-74.5135,0,0.1893,0.1959,0.0088,39.9058,0.012,42
7006,111961956,156.09375,-39.644398,274.43904,14.95532,0,0.0,0.0,0.0,,0.106,16
7007,111983701,122.871094,-15.713861,236.323087,9.769511,0,0.0,0.0,0.0,,0.063,16
7013,112061925,354.609375,-54.340912,324.132368,-59.67979,0,0.1159,0.1137,0.0203,38.6128,0.011,62
7022,112163086,212.34375,-12.48276,330.947722,46.106407,0,0.0,0.0,0.0,,0.052,16
7026,112273036,184.394531,-30.345182,294.32044,31.959755,0,0.2332,0.2592,0.0183,40.5916,0.053,42
7031,112415474,57.857143,-60.245399,273.127839,-45.088676,0,0.1016,0.0799,0.0114,37.7987,0.021,62
7033,112424999,351.914062,-18.681826,52.194249,-68.978043,0,0.1358,0.1786,0.3656,39.6829,0.026,62
7038,112697046,69.082031,-11.71976,208.194442,-35.247652,0,0.2039,2.9914,1.1624,47.0186,0.063,42
7039,112725115,124.129211,-57.018551,271.700943,-11.932015,0,0.0567,0.0787,0.0227,37.7622,0.29,42
7040,112748248,100.019531,-32.797169,241.812225,-16.502525,0,0.14,0.1536,0.0124,39.3229,0.076,42
7041,112774923,189.883179,-50.091457,300.97478,12.735044,0,0.6181,0.5554,0.0229,42.5359,0.121,42
7042,112776534,53.4375,-0.74606,185.701481,-42.987948,0,0.0,0.0,0.0,,0.116,16
7045,112829721,119.355469,0.298417,220.350075,14.778447,0,0.0,0.0,0.0,,0.036,16
7048,112835319,206.191406,-27.279613,317.262261,34.10382,0,0.1455,0.1403,0.0137,39.1073,0.053,42
7050,112849455,239.0625,-14.940303,355.471286,28.527743,0,0.0749,2.3817,0.7768,46.4199,0.145,42
7054,112891886,53.789062,-4.929937,190.703338,-45.161589,0,0.1371,0.1229,0.0175,38.7965,0.055,42
7059,112957822,192.128906,-32.089951,302.21151,30.777709,0,0.0,0.0,0.0,,0.072,16
7060,112969725,88.59375,-18.997131,224.253325,-20.842343,0,0.2889,0.4413,0.1189,41.937,0.058,62
7066,113204830,26.542969,-41.810314,269.10352,-71.535356,0,0.8846,0.869,0.0195,43.7238,0.012,88
7078,113402917,317.632965,-55.107937,341.884432,-41.634011,0,0.2736,0.5688,0.8089,42.5984,0.039,42
7079,113405851,204.785156,-26.610098,315.974953,35.050572,0,0.1486,0.189,0.0124,39.8189,0.057,62
7082,113497426,4.891304,-46.964977,318.379361,-69.195769,0,0.1349,2.6269,0.5681,46.6781,0.009,42
7083,113522149,182.109375,-40.423901,294.140383,21.71265,0,0.0,0.0,0.0,,0.081,16
7084,113533602,169.804688,-28.801123,279.621655,29.862804,0,0.1436,0.16,0.0201,39.4194,0.053,42
7086,113611054,333.235291,-61.75544,328.967759,-46.560392,0,0.1331,0.0809,0.0189,37.8256,0.034,42
7092,113822339,187.207031,-1.193748,291.152533,61.159836,0,0.1905,2.3195,1.2544,46.3501,0.021,42
7098,113914289,115.136719,-31.738394,246.460668,-4.526371,0,0.0,0.0,0.0,,0.497,16
7099,113941323,220.078125,-35.136116,326.838693,22.631275,0,0.0831,2.6868,1.1843,46.7373,0.079,62
7101,113976590,322.03125,-19.31304,31.167927,-42.94772,0,0.2112,0.2105,0.0118,40.0806,0.035,42
7102,114029053,62.226562,-6.729813,198.739608,-38.977242,0,0.0,0.0,0.0,,0.091,16
7109,114196389,197.954544,-53.18726,306.025336,9.562034,0,0.0,0.0,0.0,,0.417,16
7111,114244753,15.996094,-14.169522,136.280096,-76.715014,0,0.6702,0.6575,0.0199,42.9809,0.017,88
7113,114301705,170.859375,-39.257931,284.891103,20.51119,0,0.1739,0.1799,0.015,39.701,0.09,62
7115,114356991,309.199219,-39.450893,2.329376,-36.488046,0,0.1494,0.1646,0.0173,39.4872,0.037,42
7117,114421739,43.769531,2.089372,173.4162,-48.284247,0,1.9766,1.9957,0.046,45.9515,0.082,88
7125,114527919,200.390625,-8.536388,315.546792,53.595897,0,0.0,0.0,0.0,,0.037,16
7126,114633360,340.664062,-3.433834,64.895687,-51.178167,0,0.7945,0.81,0.0175,43.5358,0.04,88
7127,114680258,154.863281,-15.094787,257.167081,33.946005,0,0.0,0.0,0.0,,0.076,16
7129,114688142,115.664062,-26.110529,241.785069,-1.350296,0,0.0,0.0,0.0,,0.731,16
7130,114691793,181.054688,-23.480536,289.132982,38.122701,0,0.1226,0.5292,0.4896,42.4093,0.057,42
7134,114809828,6.503906,-31.738394,351.61445,-82.799137,0,0.5194,0.5312,0.0101,42.4194,0.013,42
7136,114843627,317.460938,2.238686,52.57073,-29.156398,0,0.133,2.7576,0.5828,46.8055,0.104,42
7140,114975586,292.5,-29.142223,9.864088,-20.62381,0,0.7602,0.7426,0.0228,43.304,0.111,42
7144,115101113,149.0625,-0.149208,238.521428,39.881422,0,0.0,0.0,0.0,,0.031,16
7145,115136821,173.320312,-5.829153,270.213073,52.007243,0,0.0,0.0,0.0,,0.027,16
7146,115156765,86.314651,-46.571846,253.141835,-30.356363,0,0.0,0.0,0.0,,0.052,16
7147,115177326,50.273438,-21.863451,212.454846,-55.674831,0,2.5637,2.5026,0.0665,46.5505,0.018,88
7148,115190109,8.789062,-23.480536,76.793068,-84.81941,0,0.7541,0.7543,0.0337,43.3457,0.015,88
7149,115209058,158.554688,-41.212543,276.943537,14.632859,0,0.2457,0.543,0.2846,42.4767,0.092,62
7150,115213621,101.777344,-16.334824,227.090592,-8.30109,0,0.0,0.0,0.0,,0.543,16
7153,115304173,338.378906,-30.691587,17.866739,-59.724708,0,0.104,0.0848,0.0175,37.9352,0.013,62
7154,115307554,122.167969,-32.442867,250.138255,0.213889,0,0.0,0.0,0.0,,0.975,16
7158,115402304,123.082191,-49.117878,264.574001,-8.244443,0,0.0,0.0,0.0,,0.286,16
7166,115624137,129.642853,-50.86816,268.44122,-5.773859,0,0.0,0.0,0.0,,0.804,16
7169,115647298,63.984375,-10.04835,203.560518,-39.018417,0,0.0,0.0,0.0,,0.08,16
7176,115827173,170.850616,-44.796005,286.926336,15.322399,0,0.0,0.0,0.0,,0.079,16
7177,115839540,225.703125,-28.801123,334.800235,25.820372,0,0.1411,0.1367,0.0117,39.0464,0.115,42
7178,115849232,300.761719,-29.313198,12.233612,-27.502621,0,0.1311,0.1382,0.0152,39.0716,0.073,62
